DATE,SP500,sp500_pct,sp500_investment
2018-05-08,2671.92,0.30757899785163034,1307.5789978516304
2018-05-09,2697.79,0.3202392079905647,1320.2392079905646
2018-05-10,2723.07,0.3326106850803314,1332.6106850803315
2018-05-11,2727.72,0.3348862930102132,1334.8862930102132
2018-05-14,2730.13,0.3360656941093565,1336.0656941093564
2018-05-15,2711.45,0.3269241121458737,1326.9241121458738
2018-05-16,2722.46,0.33231216447017475,1332.3121644701748
2018-05-17,2720.13,0.33117191361498666,1331.1719136149866
2018-05-18,2712.97,0.32766796678101784,1327.6679667810179
2018-05-21,2733.01,0.3374751028917349,1337.4751028917349
2018-05-22,2724.44,0.33328113300806006,1333.2811330080601
2018-05-23,2733.29,0.3376121287455771,1337.6121287455771
2018-05-24,2727.76,0.3349058681321908,1334.9058681321908
2018-05-25,2721.33,0.331759167274311,1331.759167274311
2018-05-28,,,
2018-05-29,2689.86,0.31635844005852953,1316.3584400585296
2018-05-30,2724.01,0.3330707004468023,1333.0707004468022
2018-05-31,2705.27,0.32389975580035335,1323.8997558003534
2018-06-01,2734.62,0.3382630015513284,1338.2630015513284
2018-06-04,2746.87,0.34425788265693114,1344.257882656931
2018-06-05,2748.8,0.3452023822923447,1345.2023822923447
2018-06-06,2772.35,0.3567272353565851,1356.7272353565852
2018-06-07,2770.37,0.35575826681870004,1355.7582668187001
2018-06-08,2779.03,0.3599962807268242,1359.9962807268241
2018-06-11,2782.0,0.36144973353365195,1361.4497335336519
2018-06-12,2786.85,0.36382321707342125,1363.8232170734213
2018-06-13,2775.63,0.3583323953587385,1358.3323953587385
2018-06-14,2782.49,0.3616895287778761,1361.6895287778761
2018-06-15,2779.66,0.36030458889796946,1360.3045888979696
2018-06-18,2773.75,0.35741236462579695,1357.412364625797
2018-06-19,2762.59,0.3519509055940806,1351.9509055940805
2018-06-20,2767.32,0.35426566376791735,1354.2656637679174
2018-06-21,2749.76,0.34567218521980414,1345.672185219804
2018-06-22,2754.88,0.3481778008329215,1348.1778008329215
2018-06-25,2717.07,0.32967441678370957,1329.6744167837096
2018-06-26,2723.06,0.33260579129983703,1332.605791299837
2018-06-27,2699.63,0.3211396636015289,1321.1396636015288
2018-06-28,2716.31,0.3293024894661374,1329.3024894661373
2018-06-29,2718.37,0.33031060824797764,1330.3106082479776
2018-07-02,2726.71,0.334392021180282,1334.392021180282
2018-07-03,2713.22,0.3277903112933771,1327.790311293377
2018-07-04,,,
2018-07-05,2736.61,0.3392368638697081,1339.236863869708
2018-07-06,2759.82,0.35059532839714014,1350.59532839714
2018-07-09,2784.17,0.36251168390093036,1362.5116839009304
2018-07-10,2793.84,0.36724396963898576,1367.2439696389858
2018-07-11,2774.02,0.357544496699145,1357.544496699145
2018-07-12,2798.29,0.3694217019589803,1369.4217019589803
2018-07-13,2801.31,0.37089962366828,1370.89962366828
2018-07-16,2798.43,0.3694902148859014,1369.4902148859014
2018-07-17,2809.55,0.3749320987956406,1374.9320987956405
2018-07-18,2815.62,0.377902623555723,1377.902623555723
2018-07-19,2804.49,0.3724558458654894,1372.4558458654894
2018-07-20,2801.83,0.3711541002539871,1371.154100253987
2018-07-23,2806.98,0.37367439720858764,1373.6743972085876
2018-07-24,2820.4,0.38024185063203175,1380.2418506320319
2018-07-25,2846.07,0.39280418516107884,1392.8041851610787
2018-07-26,2837.44,0.38858085259443764,1388.5808525944376
2018-07-27,2818.82,0.37946863331392144,1379.4686333139214
2018-07-30,2802.6,0.3715309213520537,1371.5309213520536
2018-07-31,2816.29,0.3782305068488456,1378.2305068488456
2018-08-01,2813.36,0.3767966291639955,1376.7966291639955
2018-08-02,2827.22,0.38357940892919173,1383.5794089291917
2018-08-03,2840.35,0.3900049427182992,1390.0049427182992
2018-08-06,2850.4,0.3949231921151408,1394.9231921151409
2018-08-07,2858.45,0.3988626854131083,1398.8626854131082
2018-08-08,2857.7,0.39849565187603053,1398.4956518760305
2018-08-09,2853.58,0.39647941431235045,1396.4794143123504
2018-08-10,2833.28,0.38654503990878,1386.54503990878
2018-08-13,2821.93,0.3809905990476701,1380.99059904767
2018-08-14,2839.96,0.38981408527901884,1389.8140852790189
2018-08-15,2818.37,0.3792484131916747,1379.2484131916747
2018-08-16,2840.69,0.39017133125510783,1390.1713312551078
2018-08-17,2850.13,0.394791060041793,1394.791060041793
2018-08-20,2857.05,0.3981775561438967,1398.1775561438967
2018-08-21,2862.96,0.4010697804160692,1401.0697804160693
2018-08-22,2861.82,0.40051188943971106,1400.511889439711
2018-08-23,2856.98,0.39814329968043616,1398.1432996804363
2018-08-24,2874.69,0.4068101849359649,1406.8101849359648
2018-08-27,2896.74,0.41760097092605,1417.60097092605
2018-08-28,2897.52,0.41798268580461095,1417.982685804611
2018-08-29,2914.04,0.4260672111813095,1426.0672111813096
2018-08-30,2901.13,0.41974934056307833,1419.7493405630782
2018-08-31,2901.52,0.4199401980023587,1419.9401980023588
2018-09-03,,,
2018-09-04,2896.72,0.4175911833650612,1417.5911833650612
2018-09-05,2888.6,0.4136174336036331,1413.6174336036331
2018-09-06,2878.05,0.4084544951820732,1408.4544951820733
2018-09-07,2871.68,0.40533715700715955,1405.3371570071595
2018-09-10,2877.13,0.4080042673765911,1408.004267376591
2018-09-11,2887.89,0.4132699751885327,1413.2699751885327
2018-09-12,2888.92,0.41377403457945294,1413.774034579453
2018-09-13,2904.18,0.421241943613861,1421.241943613861
2018-09-14,2904.98,0.4216334460534106,1421.6334460534106
2018-09-17,2888.8,0.4137153092135206,1413.7153092135206
2018-09-18,2904.31,0.42130556276028797,1421.305562760288
2018-09-19,2907.95,0.4230868988602383,1423.0868988602383
2018-09-20,2930.75,0.4342447183874014,1434.2447183874015
2018-09-21,2929.67,0.4337161900940094,1433.7161900940093
2018-09-24,2919.37,0.42867559618480855,1428.6755961848085
2018-09-25,2915.56,0.4268110658164539,1426.811065816454
2018-09-26,2905.97,0.42211793032235323,1422.1179303223532
2018-09-27,2914.0,0.42604763605933216,1426.0476360593323
2018-09-28,2913.98,0.42603784849834336,1426.0378484983435
2018-10-01,2924.59,0.43123014960286965,1431.2301496028697
2018-10-02,2923.43,0.4306624710655227,1430.6624710655226
2018-10-03,2925.51,0.43168037740835175,1431.6803774083517
2018-10-04,2901.61,0.41998424202680806,1419.984242026808
2018-10-05,2885.57,0.4121346181138392,1412.1346181138392
2018-10-08,2884.43,0.41157672713748084,1411.576727137481
2018-10-09,2880.34,0.4095751709152837,1409.5751709152837
2018-10-10,2785.68,0.3632506447555799,1363.25064475558
2018-10-11,2728.37,0.33520438874234726,1335.2043887423472
2018-10-12,2767.13,0.35417268193852425,1354.1726819385242
2018-10-15,2750.79,0.34617624461072416,1346.176244610724
2018-10-16,2809.92,0.3751131686739322,1375.1131686739323
2018-10-17,2809.21,0.374765710258832,1374.765710258832
2018-10-18,2768.78,0.35498015572009534,1354.9801557200954
2018-10-19,2767.78,0.3544907776706585,1354.4907776706584
2018-10-22,2755.88,0.3486671788823583,1348.6671788823583
2018-10-23,2740.69,0.3412335263114108,1341.2335263114107
2018-10-24,2656.1,0.29983703710953735,1299.8370371095373
2018-10-25,2705.57,0.3240465692151844,1324.0465692151843
2018-10-26,2658.69,0.3011045262575791,1301.1045262575792
2018-10-29,2641.25,0.29256977307539844,1292.5697730753984
2018-10-30,2682.63,0.3128202367611004,1312.8202367611004
2018-10-31,2711.74,0.3270660317802103,1327.0660317802103
2018-11-01,2740.37,0.341076925335591,1341.0769253355909
2018-11-02,2723.06,0.33260579129983703,1332.605791299837
2018-11-05,2738.31,0.3400688065537507,1340.0688065537506
2018-11-06,2755.45,0.34845674632110035,1348.4567463211004
2018-11-07,2813.89,0.377055999530197,1377.055999530197
2018-11-08,2806.83,0.3736009905011719,1373.600990501172
2018-11-09,2781.01,0.3609652492647095,1360.9652492647094
2018-11-12,2726.22,0.33415222593605765,1334.1522259360577
2018-11-13,2722.18,0.3321751386163323,1332.1751386163323
2018-11-14,2701.58,0.3220939507979308,1322.0939507979308
2018-11-15,2730.2,0.33609995057281683,1336.0999505728169
2018-11-16,2736.27,0.33907047533289925,1339.0704753328992
2018-11-19,2690.73,0.31678419896153964,1316.7841989615397
2018-11-20,2641.89,0.2928829750270381,1292.8829750270381
2018-11-21,2649.93,0.2968175745445112,1296.8175745445112
2018-11-22,,,
2018-11-23,2632.56,0.2883170778257911,1288.317077825791
2018-11-26,2673.45,0.3083277462672689,1308.3277462672688
2018-11-27,2682.17,0.3125951228583592,1312.5951228583592
2018-11-28,2743.79,0.3427505982646655,1342.7505982646655
2018-11-29,2737.76,0.33979964862656065,1339.7996486265606
2018-11-30,2760.17,0.35076661071444293,1350.766610714443
2018-12-03,2790.37,0.3655458278074395,1365.5458278074395
2018-12-04,2700.06,0.32135009616278665,1321.3500961627867
2018-12-05,,,
2018-12-06,2695.95,0.3193387523796005,1319.3387523796005
2018-12-07,2633.08,0.2885715544114984,1288.5715544114985
2018-12-10,2637.72,0.2908422685608858,1290.8422685608857
